"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_exit","m_diff","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2024_Q1",22,76,"mean",75,0.3732,56,1.02267,2.38507,"XAG",2,5000,10,-3.91700106970978,15.7915536153865,-3.91700106970978
"2024_Q2",22,76,"mean",75,0.3732,56,1.02267,2.38507,"XAG",2,5000,10,57.514084751519,-7.38051922739495,57.514084751519
"2022_Q1",21,77,"mean",76,0.36497,49,1.02692,2.41947,"XAG",2,5000,10,6.89681279335758,-3.36888120624145,6.89681279335758
"2022_Q3",21,77,"mean",76,0.36497,49,1.02692,2.41947,"XAG",2,5000,10,41.2271337294643,-5.5634944820979,41.380493779649
"2022_Q4",21,77,"mean",76,0.36497,49,1.02692,2.41947,"XAG",2,5000,10,37.1291567742961,-6.29976103513051,37.1291567742961
"2023_Q2",21,77,"mean",76,0.36497,49,1.02692,2.41947,"XAG",2,5000,10,-7.22887760676951,10.272928916161,-7.22887760676951
"2023_Q4",21,77,"mean",76,0.36497,49,1.02692,2.41947,"XAG",2,5000,10,0,-0.639298377083977,0
"2024_Q1",21,77,"mean",76,0.36497,49,1.02692,2.41947,"XAG",2,5000,10,-5.36693232207844,37.5383930731603,-5.35514759153707
"2024_Q2",21,77,"mean",76,0.36497,49,1.02692,2.41947,"XAG",2,5000,10,8.83222731501321,-4.30143911799891,8.91417462791157
"2022_Q1",20,88,"mean",71,0.37554,49,0.50084,2.51267,"XAG",2,5000,10,-5.37510761151872,10.9662598514232,-5.39923879660522
"2022_Q3",20,88,"mean",71,0.37554,49,0.50084,2.51267,"XAG",2,5000,10,4.93232943598383,-4.07864883632012,4.93232943598383
"2022_Q4",20,88,"mean",71,0.37554,49,0.50084,2.51267,"XAG",2,5000,10,0.0905571179864928,-1.03080002727373,0.100651139299354
"2023_Q2",20,88,"mean",71,0.37554,49,0.50084,2.51267,"XAG",2,5000,10,-7.62292480562331,11.4957936682135,-7.61973656643036
"2023_Q4",20,88,"mean",71,0.37554,49,0.50084,2.51267,"XAG",2,5000,10,15.8533641472667,-5.00536302180321,15.7260566730219
"2024_Q1",20,88,"mean",71,0.37554,49,0.50084,2.51267,"XAG",2,5000,10,-3.39304310829231,3.67342008820266,-3.38199368044055
"2024_Q2",20,88,"mean",71,0.37554,49,0.50084,2.51267,"XAG",2,5000,10,10.4285298224299,-4.36472698428459,10.4285298224299
"2022_Q1",28,59,"mean",75,0.48646,41,0.80423,2.73645,"XAG",2,5000,10,0,-0.785636292559821,0
"2022_Q3",28,59,"mean",75,0.48646,41,0.80423,2.73645,"XAG",2,5000,10,24.799635848325,-5.28393834044436,24.2866901753619
"2022_Q4",28,59,"mean",75,0.48646,41,0.80423,2.73645,"XAG",2,5000,10,6.09042711715611,-4.35338682457268,6.13169311215705
"2023_Q2",28,59,"mean",75,0.48646,41,0.80423,2.73645,"XAG",2,5000,10,-5.18133548854347,5.66795941171575,-5.5380255044773
"2023_Q4",28,59,"mean",75,0.48646,41,0.80423,2.73645,"XAG",2,5000,10,0.478615059310769,-1.58484388847369,0.422970766639079
"2024_Q1",28,59,"mean",75,0.48646,41,0.80423,2.73645,"XAG",2,5000,10,-5.90897097397502,33.2949150570204,-5.57318121574859
"2024_Q2",28,59,"mean",75,0.48646,41,0.80423,2.73645,"XAG",2,5000,10,39.2162535919381,-9.26833578053509,39.2162535919381
"2022_Q1",13,60,"mean",76,0.47146,43,0.89158,2.75704,"XAG",2,5000,10,4.48261851747369,-2.116349740368,4.22226361434537
"2022_Q3",13,60,"mean",76,0.47146,43,0.89158,2.75704,"XAG",2,5000,10,0,0,0
"2022_Q4",13,60,"mean",76,0.47146,43,0.89158,2.75704,"XAG",2,5000,10,11.3328229216972,-3.0870369762425,10.881771485834
"2023_Q2",13,60,"mean",76,0.47146,43,0.89158,2.75704,"XAG",2,5000,10,-3.74727918486677,7.74912493219937,-3.87735415635594
"2023_Q4",13,60,"mean",76,0.47146,43,0.89158,2.75704,"XAG",2,5000,10,0.0831429628990627,-0.925089452828151,0
"2024_Q1",13,60,"mean",76,0.47146,43,0.89158,2.75704,"XAG",2,5000,10,-3.03063026104137,6.66816944677621,-3.03063026104137
"2024_Q2",13,60,"mean",76,0.47146,43,0.89158,2.75704,"XAG",2,5000,10,56.1186927600182,-6.11756264750369,56.1186927600182
"2022_Q1",11,59,"mean",87,0.51846,41,0.83053,2.78791,"XAG",2,5000,10,6.01074525657492,-2.47859164155189,6.01074525657492
"2022_Q3",11,59,"mean",87,0.51846,41,0.83053,2.78791,"XAG",2,5000,10,0,0,0
"2022_Q4",11,59,"mean",87,0.51846,41,0.83053,2.78791,"XAG",2,5000,10,22.6745242770275,-3.69671981512669,22.6745242770275
"2023_Q2",11,59,"mean",87,0.51846,41,0.83053,2.78791,"XAG",2,5000,10,0,-0.0137718271650838,0
"2023_Q4",11,59,"mean",87,0.51846,41,0.83053,2.78791,"XAG",2,5000,10,-3.21491635253716,7.82697688796422,-3.25042429954968
"2024_Q1",11,59,"mean",87,0.51846,41,0.83053,2.78791,"XAG",2,5000,10,-2.59703635602507,2.94583335091594,-2.62527141536861
"2024_Q2",11,59,"mean",87,0.51846,41,0.83053,2.78791,"XAG",2,5000,10,53.9685701971547,-6.20222026173362,53.9685701971547
"2022_Q1",10,44,"mean",88,0.57654,44,1.14621,2.95297,"XAG",2,5000,10,0,0,0
"2022_Q3",10,44,"mean",88,0.57654,44,1.14621,2.95297,"XAG",2,5000,10,0,0,0
"2022_Q4",10,44,"mean",88,0.57654,44,1.14621,2.95297,"XAG",2,5000,10,0,0,0
"2023_Q2",10,44,"mean",88,0.57654,44,1.14621,2.95297,"XAG",2,5000,10,0,0,0
"2023_Q4",10,44,"mean",88,0.57654,44,1.14621,2.95297,"XAG",2,5000,10,0,0,0
"2024_Q1",10,44,"mean",88,0.57654,44,1.14621,2.95297,"XAG",2,5000,10,0,0,0
"2024_Q2",10,44,"mean",88,0.57654,44,1.14621,2.95297,"XAG",2,5000,10,0,0,0
"2022_Q1",16,61,"mean",88,0.43254,31,1.52254,2.79023,"XAG",2,5000,10,-7.30701479627959,28.6533541136724,-7.30701479627959
"2022_Q3",16,61,"mean",88,0.43254,31,1.52254,2.79023,"XAG",2,5000,10,3.87489325960872,-2.72460520855415,3.87489325960872
"2022_Q4",16,61,"mean",88,0.43254,31,1.52254,2.79023,"XAG",2,5000,10,-1.51468365356564,0.305057507329767,-1.51468365356564
"2023_Q2",16,61,"mean",88,0.43254,31,1.52254,2.79023,"XAG",2,5000,10,-9.3292219860209,25.8174053435364,-9.37426546643295
"2023_Q4",16,61,"mean",88,0.43254,31,1.52254,2.79023,"XAG",2,5000,10,-1.69190878275634,0.0948393028967138,-1.71434844036263
"2024_Q1",16,61,"mean",88,0.43254,31,1.52254,2.79023,"XAG",2,5000,10,-7.36082894853825,85.9929056005449,-7.35422587291721
"2024_Q2",16,61,"mean",88,0.43254,31,1.52254,2.79023,"XAG",2,5000,10,41.9321044943009,-10.2769678904146,41.9321044943009
"2022_Q1",15,47,"mean",95,0.51656,30,0.84311,2.62666,"XAG",2,5000,10,-5.38036817705086,10.7603706224716,-5.36983983376489
"2022_Q3",15,47,"mean",95,0.51656,30,0.84311,2.62666,"XAG",2,5000,10,-1.25522245974651,0,-1.22436698662425
"2022_Q4",15,47,"mean",95,0.51656,30,0.84311,2.62666,"XAG",2,5000,10,0,-0.0241292139306246,0
"2023_Q2",15,47,"mean",95,0.51656,30,0.84311,2.62666,"XAG",2,5000,10,-8.55617498679105,21.3151277812681,-8.51973899772292
"2023_Q4",15,47,"mean",95,0.51656,30,0.84311,2.62666,"XAG",2,5000,10,-5.60290264598175,7.45834987797125,-5.60290264598175
"2024_Q1",15,47,"mean",95,0.51656,30,0.84311,2.62666,"XAG",2,5000,10,-7.54893367043457,92.4919553193188,-7.5364908443327
"2024_Q2",15,47,"mean",95,0.51656,30,0.84311,2.62666,"XAG",2,5000,10,14.3220829848583,-7.00844890857056,14.3220829848583
"2022_Q1",12,43,"mean",61,0.5401,59,1.88895,2.67533,"XAG",2,5000,10,0,0,0
"2022_Q3",12,43,"mean",61,0.5401,59,1.88895,2.67533,"XAG",2,5000,10,0,0,0
"2022_Q4",12,43,"mean",61,0.5401,59,1.88895,2.67533,"XAG",2,5000,10,0,0,0
"2023_Q2",12,43,"mean",61,0.5401,59,1.88895,2.67533,"XAG",2,5000,10,0,0,0
"2023_Q4",12,43,"mean",61,0.5401,59,1.88895,2.67533,"XAG",2,5000,10,0,0,0
"2024_Q1",12,43,"mean",61,0.5401,59,1.88895,2.67533,"XAG",2,5000,10,0,0,0
"2024_Q2",12,43,"mean",61,0.5401,59,1.88895,2.67533,"XAG",2,5000,10,0,0,0
"2022_Q1",29,57,"mean",77,0.45413,38,0.85849,2.79615,"XAG",2,5000,10,-1.31179775500954,0.280110586907248,-1.32510157874374
"2022_Q3",29,57,"mean",77,0.45413,38,0.85849,2.79615,"XAG",2,5000,10,8.84391290024737,-3.8352256578216,8.9041464479505
"2022_Q4",29,57,"mean",77,0.45413,38,0.85849,2.79615,"XAG",2,5000,10,3.21960040321643,-2.74450470420493,3.25977254349707
"2023_Q2",29,57,"mean",77,0.45413,38,0.85849,2.79615,"XAG",2,5000,10,-8.43562382902579,26.4229869974022,-8.44253761993935
"2023_Q4",29,57,"mean",77,0.45413,38,0.85849,2.79615,"XAG",2,5000,10,0.0612095342565966,-1.28033399638989,0.0422181184646394
"2024_Q1",29,57,"mean",77,0.45413,38,0.85849,2.79615,"XAG",2,5000,10,-8.31767615046639,139.050110842729,-8.31767615046639
"2024_Q2",29,57,"mean",77,0.45413,38,0.85849,2.79615,"XAG",2,5000,10,36.9699732172254,-8.90912394537569,36.9699732172254
"2022_Q1",25,60,"mean",86,0.49735,42,0.67549,2.66207,"XAG",2,5000,10,0,-0.750994276411099,0
"2022_Q3",25,60,"mean",86,0.49735,42,0.67549,2.66207,"XAG",2,5000,10,18.5518887226939,-5.39048400188525,18.6314377774311
"2022_Q4",25,60,"mean",86,0.49735,42,0.67549,2.66207,"XAG",2,5000,10,11.1976296842631,-4.86727805988046,11.2554167096623
"2023_Q2",25,60,"mean",86,0.49735,42,0.67549,2.66207,"XAG",2,5000,10,-3.36439709289326,2.05735592207643,-3.47311755657241
"2023_Q4",25,60,"mean",86,0.49735,42,0.67549,2.66207,"XAG",2,5000,10,0.458240252436403,-1.84149024866125,0.458240252436403
"2024_Q1",25,60,"mean",86,0.49735,42,0.67549,2.66207,"XAG",2,5000,10,-6.40970554892402,49.6823893637044,-6.40970554892402
"2024_Q2",25,60,"mean",86,0.49735,42,0.67549,2.66207,"XAG",2,5000,10,13.9302948882056,-5.19897593446446,13.9302948882056
"2022_Q1",45,50,"mean",74,0.41844,51,1.16111,2.91642,"XAG",2,5000,10,0,0,0
"2022_Q3",45,50,"mean",74,0.41844,51,1.16111,2.91642,"XAG",2,5000,10,5.95274664193006,-1.3888079693229,5.95274664193006
"2022_Q4",45,50,"mean",74,0.41844,51,1.16111,2.91642,"XAG",2,5000,10,22.3376773216546,-3.95848365102016,22.3376773216546
"2023_Q2",45,50,"mean",74,0.41844,51,1.16111,2.91642,"XAG",2,5000,10,-3.4509096741837,9.26339255372385,-3.48256253228849
"2023_Q4",45,50,"mean",74,0.41844,51,1.16111,2.91642,"XAG",2,5000,10,0,0,0
"2024_Q1",45,50,"mean",74,0.41844,51,1.16111,2.91642,"XAG",2,5000,10,0,0,0
"2024_Q2",45,50,"mean",74,0.41844,51,1.16111,2.91642,"XAG",2,5000,10,59.7139570538469,-6.59168144400827,59.7139570538469
"2022_Q1",43,51,"mean",68,0.42313,50,1.1,2.9699,"XAG",2,5000,10,0,-0.339363308758469,0
"2022_Q3",43,51,"mean",68,0.42313,50,1.1,2.9699,"XAG",2,5000,10,4.78607564643423,-1.56591439199834,4.78607564643423
"2022_Q4",43,51,"mean",68,0.42313,50,1.1,2.9699,"XAG",2,5000,10,20.2368723318063,-3.66570419230987,20.2368723318063
"2023_Q2",43,51,"mean",68,0.42313,50,1.1,2.9699,"XAG",2,5000,10,-3.57729594255095,9.68344291498886,-3.72020088057658
"2023_Q4",43,51,"mean",68,0.42313,50,1.1,2.9699,"XAG",2,5000,10,0,0,0
"2024_Q1",43,51,"mean",68,0.42313,50,1.1,2.9699,"XAG",2,5000,10,-0.297450540903534,0,-0.297450540903534
"2024_Q2",43,51,"mean",68,0.42313,50,1.1,2.9699,"XAG",2,5000,10,36.7387882796791,-6.36071841915509,36.8662764825735
"2022_Q1",18,38,"mean",92,0.34291,61,1.71518,0.8421,"XAG",2,5000,10,0,0,0
"2022_Q3",18,38,"mean",92,0.34291,61,1.71518,0.8421,"XAG",2,5000,10,0,0,0
"2022_Q4",18,38,"mean",92,0.34291,61,1.71518,0.8421,"XAG",2,5000,10,0,0,0
"2023_Q2",18,38,"mean",92,0.34291,61,1.71518,0.8421,"XAG",2,5000,10,0,0,0
"2023_Q4",18,38,"mean",92,0.34291,61,1.71518,0.8421,"XAG",2,5000,10,0,0,0
"2024_Q1",18,38,"mean",92,0.34291,61,1.71518,0.8421,"XAG",2,5000,10,0,0,0
"2024_Q2",18,38,"mean",92,0.34291,61,1.71518,0.8421,"XAG",2,5000,10,0,0,0
"2022_Q1",63,63,"mean",80,0.42184,75,1.44741,2.25315,"XAG",2,5000,10,0,NA,0
"2022_Q3",63,63,"mean",80,0.42184,75,1.44741,2.25315,"XAG",2,5000,10,NA,0,NA
"2022_Q4",63,63,"mean",80,0.42184,75,1.44741,2.25315,"XAG",2,5000,10,0,0,0
"2023_Q2",63,63,"mean",80,0.42184,75,1.44741,2.25315,"XAG",2,5000,10,0,0,0
"2023_Q4",63,63,"mean",80,0.42184,75,1.44741,2.25315,"XAG",2,5000,10,0,0,0
"2024_Q1",63,63,"mean",80,0.42184,75,1.44741,2.25315,"XAG",2,5000,10,0,0,0
"2024_Q2",63,63,"mean",80,0.42184,75,1.44741,2.25315,"XAG",2,5000,10,143.889036127682,-4.6840566104226,143.889036127682
"2022_Q1",66,81,"mean",82,0.42822,75,1.45243,1.98001,"XAG",2,5000,10,-2.10061271838235,Inf,-2.10061271838235
"2022_Q3",66,81,"mean",82,0.42822,75,1.45243,1.98001,"XAG",2,5000,10,0,0,0
"2022_Q4",66,81,"mean",82,0.42822,75,1.45243,1.98001,"XAG",2,5000,10,43.4278252175126,-4.56696774974167,43.4278252175126
"2023_Q2",66,81,"mean",82,0.42822,75,1.45243,1.98001,"XAG",2,5000,10,0.799054015866657,-1.2213888864837,0.799054015866657
"2023_Q4",66,81,"mean",82,0.42822,75,1.45243,1.98001,"XAG",2,5000,10,13.3004970808313,-3.45819506962935,12.9441490568283
"2024_Q1",66,81,"mean",82,0.42822,75,1.45243,1.98001,"XAG",2,5000,10,0,0,0
"2024_Q2",66,81,"mean",82,0.42822,75,1.45243,1.98001,"XAG",2,5000,10,87.4475235275133,-6.45337868168969,91.0151562797368
"2022_Q1",66,81,"mean",63,0.40624,96,1.44896,1.92136,"XAG",2,5000,10,0,0,0
"2022_Q3",66,81,"mean",63,0.40624,96,1.44896,1.92136,"XAG",2,5000,10,0,0,0
"2022_Q4",66,81,"mean",63,0.40624,96,1.44896,1.92136,"XAG",2,5000,10,0,0,0
"2023_Q2",66,81,"mean",63,0.40624,96,1.44896,1.92136,"XAG",2,5000,10,0,0,0
"2023_Q4",66,81,"mean",63,0.40624,96,1.44896,1.92136,"XAG",2,5000,10,0,0,0
"2024_Q1",66,81,"mean",63,0.40624,96,1.44896,1.92136,"XAG",2,5000,10,0,0,0
"2024_Q2",66,81,"mean",63,0.40624,96,1.44896,1.92136,"XAG",2,5000,10,0,NA,0
"2022_Q1",59,90,"mean",80,0.26443,81,1.1796,1.35601,"XAG",2,5000,10,-2.09873104584085,3.07271749442136,-2.09873104584085
"2022_Q3",59,90,"mean",80,0.26443,81,1.1796,1.35601,"XAG",2,5000,10,0,-0.913135685512114,0
"2022_Q4",59,90,"mean",80,0.26443,81,1.1796,1.35601,"XAG",2,5000,10,13.9526766825248,-3.54902336990436,13.9526766825248
"2023_Q2",59,90,"mean",80,0.26443,81,1.1796,1.35601,"XAG",2,5000,10,1.10406135051171,-1.37290497532164,1.13814919729279
"2023_Q4",59,90,"mean",80,0.26443,81,1.1796,1.35601,"XAG",2,5000,10,19.7654121892756,-4.86291472496405,19.4197217764164
"2024_Q1",59,90,"mean",80,0.26443,81,1.1796,1.35601,"XAG",2,5000,10,0,0,0
"2024_Q2",59,90,"mean",80,0.26443,81,1.1796,1.35601,"XAG",2,5000,10,415.947751298649,-9.17193471766815,415.947751298649
