"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2022_Q3",79,28,"mean",33,0.59417,34,1.50565,"XAU",2,100,15,8.3363743774409,-5.43249750957293,-5.33497959707285
"2022_Q4",79,28,"mean",33,0.59417,34,1.50565,"XAU",2,100,15,0,-0.368455554880228,-4.48382027532675
"2023_Q2",79,28,"mean",33,0.59417,34,1.50565,"XAU",2,100,15,-6.66427735479107,11.6049053821792,-9.43735449389405
"2023_Q4",79,28,"mean",33,0.59417,34,1.50565,"XAU",2,100,15,26.5324161834369,-8.63467457344403,7.13665804768604
"2024_Q1",79,28,"mean",33,0.59417,34,1.50565,"XAU",2,100,15,0,-0.418114927244617,-2.06883386105329
"2024_Q2",79,28,"mean",33,0.59417,34,1.50565,"XAU",2,100,15,-1.08709153117664,0.254736251331965,-10.5769245032798
"2022_Q1",32,76,"median",8,0.09774,43,2.63818,"XAU",2,100,15,22.697030009482,-8.50093465935263,-13.5754764503826
"2022_Q3",32,76,"median",8,0.09774,43,2.63818,"XAU",2,100,15,0,-0.700045528974611,-12.8374709618344
"2022_Q4",32,76,"median",8,0.09774,43,2.63818,"XAU",2,100,15,-5.20653607478534,10.162974828543,-14.1931093612023
"2023_Q2",32,76,"median",8,0.09774,43,2.63818,"XAU",2,100,15,-9.45620930067223,55.1620293894914,-14.6112511780791
"2023_Q4",32,76,"median",8,0.09774,43,2.63818,"XAU",2,100,15,5.19372311721558,-6.17110038585417,-12.9315294131243
"2024_Q1",32,76,"median",8,0.09774,43,2.63818,"XAU",2,100,15,-2.39726414681065,1.05980548455095,-12.4173381910941
"2024_Q2",32,76,"median",8,0.09774,43,2.63818,"XAU",2,100,15,-6.19521397840856,9.27036000924823,-12.7916506740552
"2022_Q1",19,94,"median",100,0.00842,8,0.52558,"XAU",2,100,15,12.8415023868889,-8.01435261835904,9.71001799172636
"2022_Q3",19,94,"median",100,0.00842,8,0.52558,"XAU",2,100,15,-2.99764408224105,-0.207338801902178,-3.90563539077256
"2022_Q4",19,94,"median",100,0.00842,8,0.52558,"XAU",2,100,15,9.06560316595994,-8.23909639701229,6.72385065982158
"2023_Q2",19,94,"median",100,0.00842,8,0.52558,"XAU",2,100,15,-4.17553602520307,0,-4.34645923003146
"2023_Q4",19,94,"median",100,0.00842,8,0.52558,"XAU",2,100,15,38.6648490551162,-9.59376967180306,31.8307037067045
"2024_Q1",19,94,"median",100,0.00842,8,0.52558,"XAU",2,100,15,-3.98126225890951,1.21474361184766,-4.72076153049724
"2024_Q2",19,94,"median",100,0.00842,8,0.52558,"XAU",2,100,15,19.5668572498641,-8.78950353363723,19.4495211243511
"2022_Q1",16,89,"median",95,0.01799,4,0.53366,"XAU",2,100,15,22.5585543415173,-9.15542297341461,18.370933505999
"2022_Q3",16,89,"median",95,0.01799,4,0.53366,"XAU",2,100,15,-3.36302618842195,-0.372966117178227,-4.24284402980884
"2022_Q4",16,89,"median",95,0.01799,4,0.53366,"XAU",2,100,15,3.01804022294089,-6.07968001159148,1.61414135138916
"2023_Q2",16,89,"median",95,0.01799,4,0.53366,"XAU",2,100,15,-4.18311892167652,-0.148861939973352,-4.2798115307687
"2023_Q4",16,89,"median",95,0.01799,4,0.53366,"XAU",2,100,15,8.01107543796219,-8.18266980047076,7.2595487682252
"2024_Q1",16,89,"median",95,0.01799,4,0.53366,"XAU",2,100,15,0.536582654371851,-5.13103793906908,0.0222699982245877
"2024_Q2",16,89,"median",95,0.01799,4,0.53366,"XAU",2,100,15,25.9431357774068,-10.4017369190783,25.5549873504312
"2022_Q1",11,94,"median",100,0.01001,7,0.52613,"XAU",2,100,15,71.8464187218876,-11.3478046542839,62.481810933189
"2022_Q3",11,94,"median",100,0.01001,7,0.52613,"XAU",2,100,15,-0.0613368627107655,-4.17068030129177,-0.958813921239124
"2022_Q4",11,94,"median",100,0.01001,7,0.52613,"XAU",2,100,15,6.91575976317045,-7.83511151353262,5.10786189386502
"2023_Q2",11,94,"median",100,0.01001,7,0.52613,"XAU",2,100,15,-8.15771240237554,8.89727519985063,-8.16195977737681
"2023_Q4",11,94,"median",100,0.01001,7,0.52613,"XAU",2,100,15,4.82913598802697,-6.77309050764687,2.74000232875388
"2024_Q1",11,94,"median",100,0.01001,7,0.52613,"XAU",2,100,15,3.70411354392083,-7.23896723788444,2.64365455561445
"2024_Q2",11,94,"median",100,0.01001,7,0.52613,"XAU",2,100,15,20.2474430970296,-9.68044049139715,20.1833857284643
"2022_Q1",12,98,"median",73,0.00744,3,1.14739,"XAU",2,100,15,34.159696712795,-10.3161028038189,29.2163674306182
"2022_Q3",12,98,"median",73,0.00744,3,1.14739,"XAU",2,100,15,-4.27532367534307,0,-5.07224768166674
"2022_Q4",12,98,"median",73,0.00744,3,1.14739,"XAU",2,100,15,4.17806134065854,-7.60882278619035,2.88639060258609
"2023_Q2",12,98,"median",73,0.00744,3,1.14739,"XAU",2,100,15,-7.63410252415756,7.3641468106937,-7.64575117016005
"2023_Q4",12,98,"median",73,0.00744,3,1.14739,"XAU",2,100,15,12.354788203116,-8.23473821388743,10.7149404411621
"2024_Q1",12,98,"median",73,0.00744,3,1.14739,"XAU",2,100,15,2.57027001795563,-6.69098457831462,1.60903099035188
"2024_Q2",12,98,"median",73,0.00744,3,1.14739,"XAU",2,100,15,20.1209786901669,-9.98184979226578,19.9646681087132
"2022_Q1",27,73,"median",77,0.08434,20,1.98626,"XAU",2,100,15,4.03374697676671,-4.95043007177533,1.87952870763598
"2022_Q3",27,73,"median",77,0.08434,20,1.98626,"XAU",2,100,15,-3.96460273071835,0.928182915864939,-5.10578935232994
"2022_Q4",27,73,"median",77,0.08434,20,1.98626,"XAU",2,100,15,9.48357655950431,-8.44757704777135,6.56441364820618
"2023_Q2",27,73,"median",77,0.08434,20,1.98626,"XAU",2,100,15,-7.89273719055989,10.0310386662701,-7.98872585250361
"2023_Q4",27,73,"median",77,0.08434,20,1.98626,"XAU",2,100,15,1.05605369063955,-3.8908737229534,0.143899426360002
"2024_Q1",27,73,"median",77,0.08434,20,1.98626,"XAU",2,100,15,-5.87396741707684,7.51020636798132,-6.52841016701588
"2024_Q2",27,73,"median",77,0.08434,20,1.98626,"XAU",2,100,15,0.543592874213686,-2.5192102627073,0.524985813202912
"2022_Q1",22,73,"median",100,0.10023,20,0.52741,"XAU",2,100,15,2.60157521644486,-5.34357960259721,0.916529384703431
"2022_Q3",22,73,"median",100,0.10023,20,0.52741,"XAU",2,100,15,-0.143523422655423,-4.73588714653275,-1.11612518198929
"2022_Q4",22,73,"median",100,0.10023,20,0.52741,"XAU",2,100,15,6.49232102915208,-7.75781754925224,4.4908325164976
"2023_Q2",22,73,"median",100,0.10023,20,0.52741,"XAU",2,100,15,-3.31263832668159,-1.19574852850873,-3.27746091102712
"2023_Q4",22,73,"median",100,0.10023,20,0.52741,"XAU",2,100,15,14.1800151348528,-8.85362462889773,13.3504454819786
"2024_Q1",22,73,"median",100,0.10023,20,0.52741,"XAU",2,100,15,-3.50630485663432,0.211834854498349,-4.39023131106473
"2024_Q2",22,73,"median",100,0.10023,20,0.52741,"XAU",2,100,15,11.3463258682199,-8.09226133437092,10.4430962732482
"2022_Q1",45,100,"median",86,0.28971,60,2.98403,"XAU",2,100,15,0,0,-0.775685503795636
"2022_Q3",45,100,"median",86,0.28971,60,2.98403,"XAU",2,100,15,-2.32576344552333,2.05509701324211,-2.99336974100552
"2022_Q4",45,100,"median",86,0.28971,60,2.98403,"XAU",2,100,15,-0.184777069329757,0,-0.897301154945126
"2023_Q2",45,100,"median",86,0.28971,60,2.98403,"XAU",2,100,15,-6.25144870652405,9.5401119304465,-6.31790143894568
"2023_Q4",45,100,"median",86,0.28971,60,2.98403,"XAU",2,100,15,0.0928636773109694,-0.476389958124906,0
"2024_Q1",45,100,"median",86,0.28971,60,2.98403,"XAU",2,100,15,-1.78554011716172,1.52768941509486,-2.69354854291892
"2024_Q2",45,100,"median",86,0.28971,60,2.98403,"XAU",2,100,15,-7.90445902777026,12.1520839497798,-7.68973157029772
"2022_Q1",10,84,"median",63,0.00717,22,1.04037,"XAU",2,100,15,8.79539401928459,-7.13806182376239,5.44209032486724
"2022_Q3",10,84,"median",63,0.00717,22,1.04037,"XAU",2,100,15,0,-4.2790708325833,-0.153802978932021
"2022_Q4",10,84,"median",63,0.00717,22,1.04037,"XAU",2,100,15,-1.00049996116359,-1.91842797570952,-1.81011847362962
"2023_Q2",10,84,"median",63,0.00717,22,1.04037,"XAU",2,100,15,-5.74912857427489,0.638143160610597,-5.64102393570217
"2023_Q4",10,84,"median",63,0.00717,22,1.04037,"XAU",2,100,15,16.6464134645308,-8.88042806181544,14.787157326907
"2024_Q1",10,84,"median",63,0.00717,22,1.04037,"XAU",2,100,15,2.95254081741904,-5.68042878276681,1.64325138456178
"2024_Q2",10,84,"median",63,0.00717,22,1.04037,"XAU",2,100,15,17.344359646258,-9.30393987159935,17.7728906309402
"2022_Q1",40,63,"median",56,0.12278,11,0.75863,"XAU",2,100,15,1.80126296728092,-4.24240526680646,0.567640731525145
"2022_Q3",40,63,"median",56,0.12278,11,0.75863,"XAU",2,100,15,6.39416858393676,-5.76148574726791,2.87862295556945
"2022_Q4",40,63,"median",56,0.12278,11,0.75863,"XAU",2,100,15,14.4541560126806,-9.36514511231302,11.2354208825964
"2023_Q2",40,63,"median",56,0.12278,11,0.75863,"XAU",2,100,15,-3.41200609105581,-0.0490909439587214,-3.43782226568987
"2023_Q4",40,63,"median",56,0.12278,11,0.75863,"XAU",2,100,15,5.48557166558828,-7.58122105666535,3.73313699634305
"2024_Q1",40,63,"median",56,0.12278,11,0.75863,"XAU",2,100,15,-3.66323880035851,1.27946003502143,-4.19724214589247
"2024_Q2",40,63,"median",56,0.12278,11,0.75863,"XAU",2,100,15,2.19291741445441,-4.77453000777179,2.07981560644875
"2022_Q1",21,61,"median",85,0.26725,50,1.29192,"XAU",2,100,15,5.43925498241117,-7.27344398105042,3.45792287812557
"2022_Q3",21,61,"median",85,0.26725,50,1.29192,"XAU",2,100,15,-0.708400933857373,-1.31051245301575,-2.01318470707326
"2022_Q4",21,61,"median",85,0.26725,50,1.29192,"XAU",2,100,15,-2.25003889924335,0.261090543909187,-2.90306102684353
"2023_Q2",21,61,"median",85,0.26725,50,1.29192,"XAU",2,100,15,0,-3.7808649903869,0.00509003735275451
"2023_Q4",21,61,"median",85,0.26725,50,1.29192,"XAU",2,100,15,11.7788143320475,-6.91838472269062,8.49351516263824
"2024_Q1",21,61,"median",85,0.26725,50,1.29192,"XAU",2,100,15,-5.9008633214963,9.65778945257877,-6.51931579269837
"2024_Q2",21,61,"median",85,0.26725,50,1.29192,"XAU",2,100,15,29.4309801819645,-10.3797081135225,28.5214320028837
"2022_Q1",52,90,"median",85,0.05549,28,1.88076,"XAU",2,100,15,8.33110938741958,-5.37097100043763,5.68569728155792
"2022_Q3",52,90,"median",85,0.05549,28,1.88076,"XAU",2,100,15,-5.5814583053061,9.48984705303329,-6.28958342536015
"2022_Q4",52,90,"median",85,0.05549,28,1.88076,"XAU",2,100,15,1.60769333213616,-4.3708714804502,0.470898735476595
"2023_Q2",52,90,"median",85,0.05549,28,1.88076,"XAU",2,100,15,-1.77744851125488,0.0177050185226385,-1.87366943081896
"2023_Q4",52,90,"median",85,0.05549,28,1.88076,"XAU",2,100,15,3.8747342038494,-5.85664621215926,2.83788384039747
"2024_Q1",52,90,"median",85,0.05549,28,1.88076,"XAU",2,100,15,-6.69112429543727,9.57122842616664,-7.21571352963626
"2024_Q2",52,90,"median",85,0.05549,28,1.88076,"XAU",2,100,15,-7.78734631617275,18.6969498020604,-7.41111257968503
"2022_Q1",10,99,"median",71,0.01371,2,1.13796,"XAU",2,100,15,36.2471191239105,-10.5315605538387,30.6206254540827
"2022_Q3",10,99,"median",71,0.01371,2,1.13796,"XAU",2,100,15,-3.8818914793182,-0.46983104573741,-4.72410746568531
"2022_Q4",10,99,"median",71,0.01371,2,1.13796,"XAU",2,100,15,1.33696912814244,-6.53950588566965,0.601404206853069
"2023_Q2",10,99,"median",71,0.01371,2,1.13796,"XAU",2,100,15,-8.6989724782308,14.6125656619813,-8.7093562721983
"2023_Q4",10,99,"median",71,0.01371,2,1.13796,"XAU",2,100,15,4.99612702698185,-8.39564110895484,4.00076440520177
"2024_Q1",10,99,"median",71,0.01371,2,1.13796,"XAU",2,100,15,5.73726739908579,-8.55304398057853,4.23728335569856
"2024_Q2",10,99,"median",71,0.01371,2,1.13796,"XAU",2,100,15,31.4074074926903,-11.2501292840304,31.828538539754
"2022_Q1",21,85,"median",100,0.14583,12,0.82797,"XAU",2,100,15,8.46134848947493,-7.11796600800819,6.27934419795418
"2022_Q3",21,85,"median",100,0.14583,12,0.82797,"XAU",2,100,15,-3.05032687490582,-0.322165555884683,-3.98102094997616
"2022_Q4",21,85,"median",100,0.14583,12,0.82797,"XAU",2,100,15,10.93447549228,-8.27277792227377,8.91424891867501
"2023_Q2",21,85,"median",100,0.14583,12,0.82797,"XAU",2,100,15,-4.54976904155903,0,-4.69277520701037
"2023_Q4",21,85,"median",100,0.14583,12,0.82797,"XAU",2,100,15,7.11418589213228,-7.53136634996391,4.54668403420553
"2024_Q1",21,85,"median",100,0.14583,12,0.82797,"XAU",2,100,15,-2.60377568171082,0.287551768896076,-3.34975644679556
"2024_Q2",21,85,"median",100,0.14583,12,0.82797,"XAU",2,100,15,13.8770764655752,-8.18270078545239,13.8602164430561
"2022_Q1",10,94,"median",63,0.04384,12,0.5346,"XAU",2,100,15,47.467848131937,-10.4125203204959,40.7250675199255
"2022_Q3",10,94,"median",63,0.04384,12,0.5346,"XAU",2,100,15,-1.87900026228852,-2.7272270408843,-3.06376848885888
"2022_Q4",10,94,"median",63,0.04384,12,0.5346,"XAU",2,100,15,4.00693288619952,-6.87397337522654,2.74455171127915
"2023_Q2",10,94,"median",63,0.04384,12,0.5346,"XAU",2,100,15,-8.53920816047061,13.9356531447065,-8.54949258006754
"2023_Q4",10,94,"median",63,0.04384,12,0.5346,"XAU",2,100,15,6.52511567078003,-7.61090279827225,4.1793801275663
"2024_Q1",10,94,"median",63,0.04384,12,0.5346,"XAU",2,100,15,2.10296216769863,-6.49699445892407,1.23134951731565
"2024_Q2",10,94,"median",63,0.04384,12,0.5346,"XAU",2,100,15,17.2927569388272,-9.64580369135529,17.2805388858668
"2022_Q1",31,82,"median",45,0.05713,2,1.25522,"XAU",2,100,15,8.99169938497122,-6.43440457763179,5.89167342358152
"2022_Q3",31,82,"median",45,0.05713,2,1.25522,"XAU",2,100,15,-1.39975718267699,-2.27427006259831,-2.92238940681841
"2022_Q4",31,82,"median",45,0.05713,2,1.25522,"XAU",2,100,15,6.33857446480354,-8.21696994223772,5.00261128890715
"2023_Q2",31,82,"median",45,0.05713,2,1.25522,"XAU",2,100,15,-6.87025161309006,3.06806759254455,-7.06258517545036
"2023_Q4",31,82,"median",45,0.05713,2,1.25522,"XAU",2,100,15,7.44829686077879,-9.06994738568486,5.38099560116138
"2024_Q1",31,82,"median",45,0.05713,2,1.25522,"XAU",2,100,15,-5.23322529026901,5.49828216257676,-5.6348081448229
"2024_Q2",31,82,"median",45,0.05713,2,1.25522,"XAU",2,100,15,25.4561123556759,-10.2261306053831,23.9028099614326
"2022_Q1",18,63,"median",90,0.22701,12,0.95803,"XAU",2,100,15,13.1038515001574,-8.35188821390494,9.4477712888519
"2022_Q3",18,63,"median",90,0.22701,12,0.95803,"XAU",2,100,15,-0.256219025433194,-3.75038936841979,-1.39092661424627
"2022_Q4",18,63,"median",90,0.22701,12,0.95803,"XAU",2,100,15,4.29255657847144,-6.5047728081129,2.91549735891935
"2023_Q2",18,63,"median",90,0.22701,12,0.95803,"XAU",2,100,15,-3.99357770883685,-0.76591265689709,-4.03217337503926
"2023_Q4",18,63,"median",90,0.22701,12,0.95803,"XAU",2,100,15,57.0468263412003,-10.7302955124108,45.6580605957447
"2024_Q1",18,63,"median",90,0.22701,12,0.95803,"XAU",2,100,15,-3.34575621292334,0,-4.0668092951259
"2024_Q2",18,63,"median",90,0.22701,12,0.95803,"XAU",2,100,15,31.7303032227656,-10.9505215724371,30.1646836149586
"2022_Q1",25,61,"median",80,0.24021,25,0.96124,"XAU",2,100,15,-0.290178602655846,-1.62058013721707,-1.4048374525508
"2022_Q3",25,61,"median",80,0.24021,25,0.96124,"XAU",2,100,15,7.873257490861,-7.45893471995985,5.18618803414476
"2022_Q4",25,61,"median",80,0.24021,25,0.96124,"XAU",2,100,15,4.27272065215617,-6.45149894779836,2.53151883106838
"2023_Q2",25,61,"median",80,0.24021,25,0.96124,"XAU",2,100,15,-2.87721824529765,-0.55274808277136,-3.0245856961495
"2023_Q4",25,61,"median",80,0.24021,25,0.96124,"XAU",2,100,15,19.6040142285932,-8.9643573660471,16.254997449247
"2024_Q1",25,61,"median",80,0.24021,25,0.96124,"XAU",2,100,15,-2.18367079014973,0,-2.82229268987114
"2024_Q2",25,61,"median",80,0.24021,25,0.96124,"XAU",2,100,15,16.2866684532022,-8.58807537157045,15.8468750961893
"2022_Q1",38,40,"median",90,0.41364,16,1.70017,"XAU",2,100,15,-0.876918685005124,-0.577812007579951,-1.98850124433799
"2022_Q3",38,40,"median",90,0.41364,16,1.70017,"XAU",2,100,15,9.20087767640793,-6.5711518577754,5.66539106847603
"2022_Q4",38,40,"median",90,0.41364,16,1.70017,"XAU",2,100,15,1.44364985220969,-6.07712531458303,0.587055438414772
"2023_Q2",38,40,"median",90,0.41364,16,1.70017,"XAU",2,100,15,-3.00051920648926,0,-2.86591685290981
"2023_Q4",38,40,"median",90,0.41364,16,1.70017,"XAU",2,100,15,2.06108234719857,-5.26773899494141,0.61225378330786
"2024_Q1",38,40,"median",90,0.41364,16,1.70017,"XAU",2,100,15,-5.60042582122636,2.35177601044541,-6.42819972882259
"2024_Q2",38,40,"median",90,0.41364,16,1.70017,"XAU",2,100,15,9.15161432793369,-7.01608939269953,8.78848286525134
"2022_Q1",28,77,"median",69,0.1673,31,1.25951,"XAU",2,100,15,8.40544414078993,-6.40239705726441,4.53823525410449
"2022_Q3",28,77,"median",69,0.1673,31,1.25951,"XAU",2,100,15,0.525664928740163,-2.88397391571934,0
"2022_Q4",28,77,"median",69,0.1673,31,1.25951,"XAU",2,100,15,17.4415070747216,-9.91855112165656,14.808474572158
"2023_Q2",28,77,"median",69,0.1673,31,1.25951,"XAU",2,100,15,-2.67946265302607,0,-2.79900244217926
"2023_Q4",28,77,"median",69,0.1673,31,1.25951,"XAU",2,100,15,0,-2.32060179285271,-0.345542988548103
"2024_Q1",28,77,"median",69,0.1673,31,1.25951,"XAU",2,100,15,-5.1651425086938,4.35766965760676,-5.72578159650604
"2024_Q2",28,77,"median",69,0.1673,31,1.25951,"XAU",2,100,15,-0.810039001694233,-0.369266457548944,-0.770455566629315
"2022_Q1",16,67,"mean",64,0.21674,44,1.67535,"XAU",2,100,15,-1.0964730533077,0,-2.14846537026238
"2022_Q3",16,67,"mean",64,0.21674,44,1.67535,"XAU",2,100,15,-2.70496604828364,0.28323019475167,-3.76178687024238
"2022_Q4",16,67,"mean",64,0.21674,44,1.67535,"XAU",2,100,15,0.53580899906713,-2.2259545827665,0
"2023_Q2",16,67,"mean",64,0.21674,44,1.67535,"XAU",2,100,15,-8.04062662112637,22.5910694520578,-8.13727705966962
"2023_Q4",16,67,"mean",64,0.21674,44,1.67535,"XAU",2,100,15,7.1396122640879,-6.70551914384909,5.30522306533104
"2024_Q1",16,67,"mean",64,0.21674,44,1.67535,"XAU",2,100,15,-6.56661515463195,6.82846114406661,-7.05265912191903
"2024_Q2",16,67,"mean",64,0.21674,44,1.67535,"XAU",2,100,15,-0.0378686556403193,-0.827638262346393,0
"2022_Q1",34,41,"median",81,0.32811,16,0.69174,"XAU",2,100,15,0.166404028700877,-4.38132504113979,0
"2022_Q3",34,41,"median",81,0.32811,16,0.69174,"XAU",2,100,15,8.61653274833509,-8.0824150243407,5.99394425358296
"2022_Q4",34,41,"median",81,0.32811,16,0.69174,"XAU",2,100,15,4.84543800379963,-8.01951344239463,3.22732838818138
"2023_Q2",34,41,"median",81,0.32811,16,0.69174,"XAU",2,100,15,1.96777779310577,-7.24268016815384,1.64193147216302
"2023_Q4",34,41,"median",81,0.32811,16,0.69174,"XAU",2,100,15,13.4136542698305,-9.26604036366123,10.1139950582459
"2024_Q1",34,41,"median",81,0.32811,16,0.69174,"XAU",2,100,15,-1.15525365510044,-1.64876537257651,-1.98576956526486
"2024_Q2",34,41,"median",81,0.32811,16,0.69174,"XAU",2,100,15,9.09397969587281,-7.52683984155733,9.61114094669881
"2022_Q1",20,94,"median",95,0.05711,7,0.66087,"XAU",2,100,15,14.0501830728202,-7.83104083865767,10.7333487886696
"2022_Q3",20,94,"median",95,0.05711,7,0.66087,"XAU",2,100,15,-5.48339075820346,2.97223671601357,-6.20787008131044
"2022_Q4",20,94,"median",95,0.05711,7,0.66087,"XAU",2,100,15,9.85862358951882,-7.83725627848519,7.22498928427828
"2023_Q2",20,94,"median",95,0.05711,7,0.66087,"XAU",2,100,15,-4.75764956934626,0.0234673395107813,-4.91743459382158
"2023_Q4",20,94,"median",95,0.05711,7,0.66087,"XAU",2,100,15,32.021703112421,-9.45669236647368,26.0570980089636
"2024_Q1",20,94,"median",95,0.05711,7,0.66087,"XAU",2,100,15,-3.68162262232102,1.49878321765355,-4.45435237056956
"2024_Q2",20,94,"median",95,0.05711,7,0.66087,"XAU",2,100,15,19.0263050622256,-9.28787563700191,18.9516539507072
"2022_Q1",16,91,"median",91,0.12784,9,0.89451,"XAU",2,100,15,18.3319054371938,-8.71000477201244,15.1215937874474
"2022_Q3",16,91,"median",91,0.12784,9,0.89451,"XAU",2,100,15,-1.61275565632276,-1.59283992670685,-2.56170645093323
"2022_Q4",16,91,"median",91,0.12784,9,0.89451,"XAU",2,100,15,4.94519661099561,-7.21178471884112,3.20059418559436
"2023_Q2",16,91,"median",91,0.12784,9,0.89451,"XAU",2,100,15,-6.56588249483532,3.31505555007268,-6.64063018690501
"2023_Q4",16,91,"median",91,0.12784,9,0.89451,"XAU",2,100,15,29.5311980036744,-9.74322928864819,27.9680364681744
"2024_Q1",16,91,"median",91,0.12784,9,0.89451,"XAU",2,100,15,-0.902708900661446,-0.972163806624629,-1.58863486089432
"2024_Q2",16,91,"median",91,0.12784,9,0.89451,"XAU",2,100,15,29.0729112273118,-10.7289747742792,28.7124626468588
"2022_Q1",14,89,"median",92,0.15018,17,0.91717,"XAU",2,100,15,18.1238772238783,-8.84035142333345,14.9299497271774
"2022_Q3",14,89,"median",92,0.15018,17,0.91717,"XAU",2,100,15,-2.54513616629303,-0.558952594669377,-3.57843350763771
"2022_Q4",14,89,"median",92,0.15018,17,0.91717,"XAU",2,100,15,8.90450148562599,-7.1122602073016,6.98258894499925
"2023_Q2",14,89,"median",92,0.15018,17,0.91717,"XAU",2,100,15,-6.76636599800677,6.79861455284045,-6.88003175809366
"2023_Q4",14,89,"median",92,0.15018,17,0.91717,"XAU",2,100,15,28.2867224074291,-9.77644001199894,23.0165542560677
"2024_Q1",14,89,"median",92,0.15018,17,0.91717,"XAU",2,100,15,0.0165850008104898,-2.81871056662117,0
"2024_Q2",14,89,"median",92,0.15018,17,0.91717,"XAU",2,100,15,17.7343166173219,-9.220991938668,17.8519843188503
"2022_Q1",10,99,"mean",88,0.1951,9,1.15443,"XAU",2,100,15,19.8761234620998,-8.38852666581189,15.4390784121628
"2022_Q3",10,99,"mean",88,0.1951,9,1.15443,"XAU",2,100,15,-5.65971876778384,4.55068488232503,-6.24352525999751
"2022_Q4",10,99,"mean",88,0.1951,9,1.15443,"XAU",2,100,15,20.3469567970531,-8.24964573186816,15.3940808720299
"2023_Q2",10,99,"mean",88,0.1951,9,1.15443,"XAU",2,100,15,-4.80218901629741,1.02774087829962,-4.91587472331257
"2023_Q4",10,99,"mean",88,0.1951,9,1.15443,"XAU",2,100,15,17.932495847481,-9.37986219653586,15.8815719645266
"2024_Q1",10,99,"mean",88,0.1951,9,1.15443,"XAU",2,100,15,0,-2.6715215749674,-0.114906496054389
"2024_Q2",10,99,"mean",88,0.1951,9,1.15443,"XAU",2,100,15,18.2973264789619,-8.88932465657615,18.1925272871083
"2022_Q1",16,80,"median",76,0.24876,2,1.38307,"XAU",2,100,15,8.94909200519313,-7.77762121303794,6.64654985815309
"2022_Q3",16,80,"median",76,0.24876,2,1.38307,"XAU",2,100,15,-6.06335898872628,3.97005788889077,-6.72275609402836
"2022_Q4",16,80,"median",76,0.24876,2,1.38307,"XAU",2,100,15,-0.389773585980016,-3.30416503312647,-1.17633067047562
"2023_Q2",16,80,"median",76,0.24876,2,1.38307,"XAU",2,100,15,-5.27080231429678,-0.153055750670456,-5.29229166353307
