"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2022_Q3",49,41,"mean",95,0.71319,"XAU",2,100,15,0,-5.73215176804978,0
"2022_Q4",49,41,"mean",95,0.71319,"XAU",2,100,15,9.16908196588171,-9.15611111014672,3.1027716491398
"2023_Q2",49,41,"mean",95,0.71319,"XAU",2,100,15,-4.39459090131068,0,-4.97093505176162
"2023_Q4",49,41,"mean",95,0.71319,"XAU",2,100,15,26.2366733338963,-10.1734337997531,24.5466877160752
"2024_Q1",49,41,"mean",95,0.71319,"XAU",2,100,15,-6.38491471211169,1.88253245537847,-6.90585957709671
"2024_Q2",49,41,"mean",95,0.71319,"XAU",2,100,15,23.6176229832848,-11.0056954547718,40.6525174178501
"2022_Q1",47,45,"mean",90,0.65656,"XAU",2,100,15,-3.2317216412871,-3.18602659890863,-2.42036440869115
"2022_Q3",47,45,"mean",90,0.65656,"XAU",2,100,15,0.541600457437324,-6.34336391270317,0.00454506772788463
"2022_Q4",47,45,"mean",90,0.65656,"XAU",2,100,15,3.87047919507091,-8.31086854461886,0.592858565397337
"2023_Q2",47,45,"mean",90,0.65656,"XAU",2,100,15,-5.4467951753418,0,-6.00952512595071
"2023_Q4",47,45,"mean",90,0.65656,"XAU",2,100,15,16.6329162182254,-9.6830503019566,17.4330084171113
"2024_Q1",47,45,"mean",90,0.65656,"XAU",2,100,15,-6.49439042594533,2.13592228013093,-6.70217699208178
"2024_Q2",47,45,"mean",90,0.65656,"XAU",2,100,15,36.5088462550611,-11.3505985836112,21.1215997412264
"2022_Q1",50,43,"mean",88,0.69454,"XAU",2,100,15,-5.96614446189268,-0.0905325044586403,-5.0821438520499
"2022_Q3",50,43,"mean",88,0.69454,"XAU",2,100,15,1.88124999377818,-7.00649940355378,2.00131987572075
"2022_Q4",50,43,"mean",88,0.69454,"XAU",2,100,15,6.34083602542608,-8.78699907189841,3.96371992442924
"2023_Q2",50,43,"mean",88,0.69454,"XAU",2,100,15,-3.94838624389172,-0.260310452328447,-4.63784059571476
"2023_Q4",50,43,"mean",88,0.69454,"XAU",2,100,15,9.32987890237053,-9.01068200778663,11.7204670108134
"2024_Q1",50,43,"mean",88,0.69454,"XAU",2,100,15,-6.20936950851325,2.44890551959514,-6.52717262588185
"2024_Q2",50,43,"mean",88,0.69454,"XAU",2,100,15,16.9063698123558,-10.5448664929647,14.7282758656361
"2022_Q1",48,40,"mean",92,0.64972,"XAU",2,100,15,-5.90477646256508,-0.230234297559345,-5.38347764768737
"2022_Q3",48,40,"mean",92,0.64972,"XAU",2,100,15,2.59908774874138,-7.39812400782725,2.1281296830168
"2022_Q4",48,40,"mean",92,0.64972,"XAU",2,100,15,4.76209691923449,-8.04857401399937,1.19477366791146
"2023_Q2",48,40,"mean",92,0.64972,"XAU",2,100,15,-4.51254460240988,0,-4.92291269025196
"2023_Q4",48,40,"mean",92,0.64972,"XAU",2,100,15,27.8956462245895,-10.3875779522296,26.8474450875223
"2024_Q1",48,40,"mean",92,0.64972,"XAU",2,100,15,-7.2254330391095,4.0640239768148,-7.38612020413295
"2024_Q2",48,40,"mean",92,0.64972,"XAU",2,100,15,14.3688170107858,-10.64056304982,29.5460373105532
"2022_Q1",46,36,"mean",88,0.67443,"XAU",2,100,15,-6.14707277595061,-0.821032484092237,-5.90823192656019
"2022_Q3",46,36,"mean",88,0.67443,"XAU",2,100,15,0,-6.73342274871356,0
"2022_Q4",46,36,"mean",88,0.67443,"XAU",2,100,15,-0.0386821894949599,-5.7825746078583,-0.341798499612311
"2023_Q2",46,36,"mean",88,0.67443,"XAU",2,100,15,-4.90366583651638,-0.125659305381458,-4.69832789545085
"2023_Q4",46,36,"mean",88,0.67443,"XAU",2,100,15,34.1578739107404,-10.4466956736111,41.9884562732154
"2024_Q1",46,36,"mean",88,0.67443,"XAU",2,100,15,-7.15809170011302,2.42285241962568,-7.70735445822296
"2024_Q2",46,36,"mean",88,0.67443,"XAU",2,100,15,12.6012986867077,-11.089744073554,25.3686965594225
"2022_Q1",52,43,"mean",86,0.70929,"XAU",2,100,15,-4.33296142727442,-2.28075622286031,-4.49773340154159
"2022_Q3",52,43,"mean",86,0.70929,"XAU",2,100,15,0,-5.8901576161315,0
"2022_Q4",52,43,"mean",86,0.70929,"XAU",2,100,15,3.70898577196281,-7.96602685449495,3.20334232678536
"2023_Q2",52,43,"mean",86,0.70929,"XAU",2,100,15,-5.43594411056471,0.182409390416847,-4.91745194380236
"2023_Q4",52,43,"mean",86,0.70929,"XAU",2,100,15,2.90264544790686,-7.3774599805311,5.63482157264739
"2024_Q1",52,43,"mean",86,0.70929,"XAU",2,100,15,-6.72720721584144,4.82497967946473,-7.11982199844352
"2024_Q2",52,43,"mean",86,0.70929,"XAU",2,100,15,28.4497461634814,-11.0767784619841,27.7497880465858
"2022_Q1",49,38,"mean",90,0.62968,"XAU",2,100,15,-5.74280306800483,-0.444946975846812,-5.26839596824262
"2022_Q3",49,38,"mean",90,0.62968,"XAU",2,100,15,0,-6.25498248791752,0
"2022_Q4",49,38,"mean",90,0.62968,"XAU",2,100,15,1.03214533379831,-7.42659734967695,0
"2023_Q2",49,38,"mean",90,0.62968,"XAU",2,100,15,-4.94122871038966,0,-5.28221991323598
"2023_Q4",49,38,"mean",90,0.62968,"XAU",2,100,15,30.0881039537092,-10.6366131692594,32.0708352382141
"2024_Q1",49,38,"mean",90,0.62968,"XAU",2,100,15,-6.92644717050482,2.73570042898306,-6.91356954604715
"2024_Q2",49,38,"mean",90,0.62968,"XAU",2,100,15,19.2382652949033,-10.9773407863023,30.049118790602
"2022_Q1",46,41,"mean",93,0.69179,"XAU",2,100,15,-4.94583383674303,-1.50715228360917,-4.00259447359851
"2022_Q3",46,41,"mean",93,0.69179,"XAU",2,100,15,2.23602562743317,-7.35704347150925,2.91998886186988
"2022_Q4",46,41,"mean",93,0.69179,"XAU",2,100,15,1.87820263742743,-7.20405067094208,1.10622858178231
"2023_Q2",46,41,"mean",93,0.69179,"XAU",2,100,15,-6.11251119778062,0,-7.08371738297382
"2023_Q4",46,41,"mean",93,0.69179,"XAU",2,100,15,30.5904043873764,-10.5851146317069,28.4096466463247
"2024_Q1",46,41,"mean",93,0.69179,"XAU",2,100,15,-6.67915039883637,2.5859963178476,-7.13771906054177
"2024_Q2",46,41,"mean",93,0.69179,"XAU",2,100,15,17.5909257955055,-10.9822510675664,45.8997941307122
"2022_Q1",45,46,"mean",95,0.68731,"XAU",2,100,15,-1.78850492035173,-4.62974800021843,-1.36972221243309
"2022_Q3",45,46,"mean",95,0.68731,"XAU",2,100,15,2.75390367968086,-7.44129489099545,2.41167987048526
"2022_Q4",45,46,"mean",95,0.68731,"XAU",2,100,15,0.722437824488158,-7.45280206902819,0.198964049358408
"2023_Q2",45,46,"mean",95,0.68731,"XAU",2,100,15,-4.81810508791109,-0.0874456045286567,-5.14591465542505
"2023_Q4",45,46,"mean",95,0.68731,"XAU",2,100,15,14.481986708044,-9.8258149197402,14.7451803429926
"2024_Q1",45,46,"mean",95,0.68731,"XAU",2,100,15,-7.12640399144936,3.94236892806863,-7.54272114506621
"2024_Q2",45,46,"mean",95,0.68731,"XAU",2,100,15,42.8557574567959,-11.6718535663425,27.950773642492
"2022_Q1",48,39,"mean",94,0.66579,"XAU",2,100,15,-4.47306708387438,-2.41710672315057,-3.57519129298062
"2022_Q3",48,39,"mean",94,0.66579,"XAU",2,100,15,0.19096195820317,-6.7205175265031,0.142095971345446
"2022_Q4",48,39,"mean",94,0.66579,"XAU",2,100,15,0.418064018881586,-7.26337982709601,-0.236743934430673
"2023_Q2",48,39,"mean",94,0.66579,"XAU",2,100,15,-4.74927056602438,-0.0239706079434713,-5.24250266189623
"2023_Q4",48,39,"mean",94,0.66579,"XAU",2,100,15,24.277487633003,-10.4857230478432,26.9258778150607
"2024_Q1",48,39,"mean",94,0.66579,"XAU",2,100,15,-7.11463820424568,3.33826708443387,-7.40401633946734
"2024_Q2",48,39,"mean",94,0.66579,"XAU",2,100,15,14.7944169275238,-10.7044410685303,25.0638478538294
"2022_Q1",43,44,"mean",93,0.69531,"XAU",2,100,15,-4.27222730066721,-2.96448316925163,-4.02766604626178
"2022_Q3",43,44,"mean",93,0.69531,"XAU",2,100,15,0,-6.38299300998013,0
"2022_Q4",43,44,"mean",93,0.69531,"XAU",2,100,15,1.93834182737423,-7.11672296698148,2.0963241646073
"2023_Q2",43,44,"mean",93,0.69531,"XAU",2,100,15,-4.69303884443355,-0.252514037348393,-5.96043255965123
"2023_Q4",43,44,"mean",93,0.69531,"XAU",2,100,15,30.4670198899219,-9.89174457251148,32.1724256850983
"2024_Q1",43,44,"mean",93,0.69531,"XAU",2,100,15,-7.2206839688353,3.39580429071276,-7.63759260591783
"2024_Q2",43,44,"mean",93,0.69531,"XAU",2,100,15,16.334614167747,-10.9873048982346,37.4472140713739
"2022_Q1",50,41,"median",96,0.67569,"XAU",2,100,15,-5.76466736666191,-0.72176930390002,-6.05790295509155
"2022_Q3",50,41,"median",96,0.67569,"XAU",2,100,15,0.742665180665767,-7.28996716102202,0.77496031099897
"2022_Q4",50,41,"median",96,0.67569,"XAU",2,100,15,9.57405244716586,-9.20524216905946,6.62592330650804
"2023_Q2",50,41,"median",96,0.67569,"XAU",2,100,15,-0.608218974929414,-6.53476045799476,-0.518467512468014
"2023_Q4",50,41,"median",96,0.67569,"XAU",2,100,15,9.24285974169593,-9.95104192625364,8.311924999329
"2024_Q1",50,41,"median",96,0.67569,"XAU",2,100,15,-7.16607048674793,4.05028534697417,-7.43169646125383
"2024_Q2",50,41,"median",96,0.67569,"XAU",2,100,15,23.1442660109127,-11.930151571121,24.8235553961813
"2022_Q1",46,37,"mean",69,0.70782,"XAU",2,100,15,-5.37347971013419,-1.89642676529947,-5.6401918874287
"2022_Q3",46,37,"mean",69,0.70782,"XAU",2,100,15,1.449031554712,-7.36495062117382,0
"2022_Q4",46,37,"mean",69,0.70782,"XAU",2,100,15,0.398586280756257,-6.4097127864222,2.16319525875161
"2023_Q2",46,37,"mean",69,0.70782,"XAU",2,100,15,-4.86237817419855,-0.100646172540069,-2.30606009596663
"2023_Q4",46,37,"mean",69,0.70782,"XAU",2,100,15,41.1964234757892,-11.0649142105906,43.4856939828386
"2024_Q1",46,37,"mean",69,0.70782,"XAU",2,100,15,-7.52037208396002,4.05793989414359,-8.18803195474642
"2024_Q2",46,37,"mean",69,0.70782,"XAU",2,100,15,12.7206611004102,-11.0209615648108,29.9568603477403
"2022_Q1",47,34,"mean",68,0.70626,"XAU",2,100,15,-6.4259297329818,-0.225957582558608,-6.59578515558644
"2022_Q3",47,34,"mean",68,0.70626,"XAU",2,100,15,0,-6.84009993886938,-1.10264727920846
"2022_Q4",47,34,"mean",68,0.70626,"XAU",2,100,15,0,-6.21304574294525,0.866680295813498
"2023_Q2",47,34,"mean",68,0.70626,"XAU",2,100,15,-5.79842215228503,0.068655246415772,-3.7782136882725
"2023_Q4",47,34,"mean",68,0.70626,"XAU",2,100,15,31.4017060252475,-10.1770686317387,53.6079910605278
"2024_Q1",47,34,"mean",68,0.70626,"XAU",2,100,15,-6.99911978853041,1.59068856849633,-7.51136424463947
"2024_Q2",47,34,"mean",68,0.70626,"XAU",2,100,15,11.0508806716034,-10.7726755679826,15.0934654943272
"2022_Q1",53,36,"mean",61,0.71959,"XAU",2,100,15,-7.014060098235,0.159164261468282,-6.25918493400456
"2022_Q3",53,36,"mean",61,0.71959,"XAU",2,100,15,0.870391528035947,-7.07230959543968,-0.560040768496082
"2022_Q4",53,36,"mean",61,0.71959,"XAU",2,100,15,3.7973509209786,-8.45816401081992,10.1520063402482
"2023_Q2",53,36,"mean",61,0.71959,"XAU",2,100,15,-5.28498153571869,0.0754806498520456,-4.23849655545422
"2023_Q4",53,36,"mean",61,0.71959,"XAU",2,100,15,6.09905549178882,-8.93704840240767,0.685284834722067
"2024_Q1",53,36,"mean",61,0.71959,"XAU",2,100,15,-7.62042299132355,7.22712762815935,-7.80145388877829
"2024_Q2",53,36,"mean",61,0.71959,"XAU",2,100,15,12.4507454534929,-10.2880164050532,6.31809823768909
"2022_Q1",46,33,"mean",70,0.69452,"XAU",2,100,15,-3.89009443257451,-2.4352828361985,-3.41816387331369
"2022_Q3",46,33,"mean",70,0.69452,"XAU",2,100,15,-0.630778927300664,-6.37969130867127,-1.56894132191867
"2022_Q4",46,33,"mean",70,0.69452,"XAU",2,100,15,3.95660070128059,-7.66244248595349,4.66374593666308
"2023_Q2",46,33,"mean",70,0.69452,"XAU",2,100,15,-4.99717203561215,-0.380686259318269,-3.53304200071448
"2023_Q4",46,33,"mean",70,0.69452,"XAU",2,100,15,37.1505992454098,-10.5450943417577,51.7153942914585
"2024_Q1",46,33,"mean",70,0.69452,"XAU",2,100,15,-6.20057370385224,0,-6.7477208909856
"2024_Q2",46,33,"mean",70,0.69452,"XAU",2,100,15,5.18829391236278,-9.3270201869898,10.2589593383536
"2022_Q1",48,38,"mean",73,0.70905,"XAU",2,100,15,-4.45037078649596,-2.52361738960359,-2.66624938611752
"2022_Q3",48,38,"mean",73,0.70905,"XAU",2,100,15,0.127218046891669,-6.58643017948452,0.27634334970026
"2022_Q4",48,38,"mean",73,0.70905,"XAU",2,100,15,0.217991446942659,-7.21453578569466,0
"2023_Q2",48,38,"mean",73,0.70905,"XAU",2,100,15,-4.39223310875807,-0.192692901398502,-3.92577968722377
"2023_Q4",48,38,"mean",73,0.70905,"XAU",2,100,15,40.6263967889045,-10.8251732022153,31.1604035441364
"2024_Q1",48,38,"mean",73,0.70905,"XAU",2,100,15,-6.81648133510152,1.99985684880858,-7.15129647030989
"2024_Q2",48,38,"mean",73,0.70905,"XAU",2,100,15,9.09641944590334,-10.6177188247881,15.3728499983131
"2022_Q1",50,37,"mean",92,0.68573,"XAU",2,100,15,-5.45375905765704,-1.35556328077612,-4.46451898893109
"2022_Q3",50,37,"mean",92,0.68573,"XAU",2,100,15,-0.080862057132347,-5.50225121762621,-0.458847661774634
"2022_Q4",50,37,"mean",92,0.68573,"XAU",2,100,15,1.98002489171653,-7.57270512358793,0.0431746033936725
"2023_Q2",50,37,"mean",92,0.68573,"XAU",2,100,15,-4.97519325444628,0,-5.64432223493117
"2023_Q4",50,37,"mean",92,0.68573,"XAU",2,100,15,32.3338076388823,-10.7732496769688,31.3469901042277
"2024_Q1",50,37,"mean",92,0.68573,"XAU",2,100,15,-6.58654255375094,1.62375511000185,-7.04192507957262
"2024_Q2",50,37,"mean",92,0.68573,"XAU",2,100,15,12.667296312587,-10.7552274426097,21.631385373562
"2022_Q1",45,40,"mean",85,0.64774,"XAU",2,100,15,-3.90962076133887,-3.56164246218823,-3.76413436903521
"2022_Q3",45,40,"mean",85,0.64774,"XAU",2,100,15,-0.0223968063550524,-6.03617103680776,-0.448706462635253
"2022_Q4",45,40,"mean",85,0.64774,"XAU",2,100,15,0,-6.15047661883726,-0.131128207669706
"2023_Q2",45,40,"mean",85,0.64774,"XAU",2,100,15,-4.6892801321373,-0.409953236073608,-5.09284899713695
"2023_Q4",45,40,"mean",85,0.64774,"XAU",2,100,15,41.9314326164159,-10.4621555711115,49.2611669669618
"2024_Q1",45,40,"mean",85,0.64774,"XAU",2,100,15,-6.9386076037701,2.36484822179339,-7.31639320285837
"2024_Q2",45,40,"mean",85,0.64774,"XAU",2,100,15,12.2734598788267,-10.9614218550495,31.9003007384695
"2022_Q1",43,39,"mean",85,0.64326,"XAU",2,100,15,-2.33027631297247,-3.71210223894617,-2.20941609393627
"2022_Q3",43,39,"mean",85,0.64326,"XAU",2,100,15,-1.47822801094159,-5.510853120524,-1.0465025676003
"2022_Q4",43,39,"mean",85,0.64326,"XAU",2,100,15,-1.12050433118692,-5.01568794038597,-0.209234836035839
"2023_Q2",43,39,"mean",85,0.64326,"XAU",2,100,15,-3.66942403949479,-1.15419312906198,-3.62293043388432
"2023_Q4",43,39,"mean",85,0.64326,"XAU",2,100,15,41.6539158002578,-10.47372065104,49.0601490759162
"2024_Q1",43,39,"mean",85,0.64326,"XAU",2,100,15,-7.73239866926246,5.72982526696981,-8.07852400260127
"2024_Q2",43,39,"mean",85,0.64326,"XAU",2,100,15,2.8812732080293,-8.59706663424261,8.76338528520393
"2022_Q1",46,36,"mean",86,0.61268,"XAU",2,100,15,-6.14707277595061,-0.821032484092237,-5.87069735900237
"2022_Q3",46,36,"mean",86,0.61268,"XAU",2,100,15,0,-6.73342274871356,0
"2022_Q4",46,36,"mean",86,0.61268,"XAU",2,100,15,-0.0386821894949599,-5.7825746078583,-1.17906230108817
"2023_Q2",46,36,"mean",86,0.61268,"XAU",2,100,15,-4.90366583651638,-0.125659305381458,-4.63782563706907
"2023_Q4",46,36,"mean",86,0.61268,"XAU",2,100,15,34.1578739107404,-10.4466956736111,36.0105592559639
"2024_Q1",46,36,"mean",86,0.61268,"XAU",2,100,15,-7.15809170011302,2.42285241962568,-7.26057869290108
"2024_Q2",46,36,"mean",86,0.61268,"XAU",2,100,15,12.6012986867077,-11.089744073554,23.5701515520902
"2022_Q1",41,40,"mean",90,0.70002,"XAU",2,100,15,-3.44822572646306,-2.83560263673473,-5.12190732732038
"2022_Q3",41,40,"mean",90,0.70002,"XAU",2,100,15,-0.355490690778055,-6.68448363840593,-0.249370508512689
"2022_Q4",41,40,"mean",90,0.70002,"XAU",2,100,15,-0.847002132052554,-5.32229507822774,-0.0656115494542466
"2023_Q2",41,40,"mean",90,0.70002,"XAU",2,100,15,-4.35778026880612,-0.905591734644535,-4.50433625966792
"2023_Q4",41,40,"mean",90,0.70002,"XAU",2,100,15,19.7238006120336,-9.4856954548806,16.1418406442112
"2024_Q1",41,40,"mean",90,0.70002,"XAU",2,100,15,-5.04312373051626,0,-6.00335734781034
"2024_Q2",41,40,"mean",90,0.70002,"XAU",2,100,15,8.27723292472544,-10.1586223427921,15.8428174383835
"2022_Q1",55,39,"mean",54,0.71391,"XAU",2,100,15,-6.48794501436899,0,-7.4898932304695
"2022_Q3",55,39,"mean",54,0.71391,"XAU",2,100,15,1.15020062476198,-7.25535072709476,-0.166405113656387
"2022_Q4",55,39,"mean",54,0.71391,"XAU",2,100,15,2.17261108501842,-7.71388373459486,4.85946208473111
"2023_Q2",55,39,"mean",54,0.71391,"XAU",2,100,15,-3.70418638569409,-0.239782065424958,-5.64114324142545
"2023_Q4",55,39,"mean",54,0.71391,"XAU",2,100,15,6.77864276248269,-8.36700770316852,6.06679320026442
"2024_Q1",55,39,"mean",54,0.71391,"XAU",2,100,15,-6.51107776119867,4.33564092247822,-8.5221627656151
"2024_Q2",55,39,"mean",54,0.71391,"XAU",2,100,15,17.8188644937922,-10.4869621048574,1.66262734569602
"2022_Q1",48,41,"mean",84,0.6837,"XAU",2,100,15,-5.36501702929627,-1.04025191645158,-4.70858739430912
"2022_Q3",48,41,"mean",84,0.6837,"XAU",2,100,15,1.15423823345697,-6.9570876768783,1.66488276800312
"2022_Q4",48,41,"mean",84,0.6837,"XAU",2,100,15,4.40958028001283,-8.15988301017743,2.08288872888242
"2023_Q2",48,41,"mean",84,0.6837,"XAU",2,100,15,-6.50418978422996,1.09391924032278,-6.92718259659391
"2023_Q4",48,41,"mean",84,0.6837,"XAU",2,100,15,22.806822000379,-10.0754371002826,25.9062678755033
"2024_Q1",48,41,"mean",84,0.6837,"XAU",2,100,15,-7.48407156920513,5.50212655093779,-7.72679284395872
"2024_Q2",48,41,"mean",84,0.6837,"XAU",2,100,15,18.6096258854223,-10.9440098296708,37.4274843929621
"2022_Q1",51,37,"mean",88,0.65663,"XAU",2,100,15,-5.96606691485387,-0.372457471819335,-4.79614515509817
"2022_Q3",51,37,"mean",88,0.65663,"XAU",2,100,15,0,-6.20428273943212,0
"2022_Q4",51,37,"mean",88,0.65663,"XAU",2,100,15,6.15920406937845,-8.79730575100638,2.20646938681486
"2023_Q2",51,37,"mean",88,0.65663,"XAU",2,100,15,-5.24916783520582,0.00113983831293119,-5.69971564638188
"2023_Q4",51,37,"mean",88,0.65663,"XAU",2,100,15,22.1607970398927,-10.0387216955453,20.1411985020216
"2024_Q1",51,37,"mean",88,0.65663,"XAU",2,100,15,-6.94440787662251,3.18268808100463,-7.24456866554192
"2024_Q2",51,37,"mean",88,0.65663,"XAU",2,100,15,15.9223451171319,-10.9307853049929,33.8458575852646
"2022_Q1",44,43,"mean",92,0.72225,"XAU",2,100,15,-4.52566719421612,-2.30026406288212,-4.65131295626205
"2022_Q3",44,43,"mean",92,0.72225,"XAU",2,100,15,-0.0466361888793151,-6.09342981189002,0
"2022_Q4",44,43,"mean",92,0.72225,"XAU",2,100,15,1.38685342722172,-6.97798375416078,0.183438089073573
"2023_Q2",44,43,"mean",92,0.72225,"XAU",2,100,15,-5.23368411752836,0,-6.57339478366183
"2023_Q4",44,43,"mean",92,0.72225,"XAU",2,100,15,26.9627701813206,-9.76578373089251,28.512360516235
"2024_Q1",44,43,"mean",92,0.72225,"XAU",2,100,15,-7.3826587947778,4.77457913015681,-7.7630638122388
"2024_Q2",44,43,"mean",92,0.72225,"XAU",2,100,15,17.5213765440168,-11.0936795710124,39.6326311321894
"2022_Q1",46,49,"mean",86,0.69507,"XAU",2,100,15,-3.58266647404023,-1.80330279993814,-3.40594795311694
"2022_Q3",46,49,"mean",86,0.69507,"XAU",2,100,15,0,-5.44770561522252,0
"2022_Q4",46,49,"mean",86,0.69507,"XAU",2,100,15,0.681740686185701,-6.80981508640929,1.49753329195199
"2023_Q2",46,49,"mean",86,0.69507,"XAU",2,100,15,-5.32013925572497,0,-4.79673718373442
"2023_Q4",46,49,"mean",86,0.69507,"XAU",2,100,15,10.5499297144612,-9.0818474464166,13.5370979131223
"2024_Q1",46,49,"mean",86,0.69507,"XAU",2,100,15,-5.88707848242019,1.8486389335136,-6.24428158650537
"2024_Q2",46,49,"mean",86,0.69507,"XAU",2,100,15,43.9838653802178,-11.6764604735,33.7370999022735
"2022_Q1",42,45,"mean",88,0.66986,"XAU",2,100,15,-2.98742123533714,-3.98930573226604,-2.44358582489104
"2022_Q3",42,45,"mean",88,0.66986,"XAU",2,100,15,-1.1034864672054,-5.39221825859088,-0.992750696999472
"2022_Q4",42,45,"mean",88,0.66986,"XAU",2,100,15,3.5266945160289,-7.50039156006168,3.72880935110954
"2023_Q2",42,45,"mean",88,0.66986,"XAU",2,100,15,-4.55285202712871,-0.463596533733669,-4.37344208906875
"2023_Q4",42,45,"mean",88,0.66986,"XAU",2,100,15,21.6839189263731,-10.0685776109315,27.2017267170629
"2024_Q1",42,45,"mean",88,0.66986,"XAU",2,100,15,-7.26599346510276,3.72871572648935,-7.7447490464548
"2024_Q2",42,45,"mean",88,0.66986,"XAU",2,100,15,4.53079073429843,-9.50438343352769,14.9314969287474
"2022_Q1",49,34,"median",91,0.62946,"XAU",2,100,15,-4.16829172431978,-2.73661448559257,-3.7034842632258
"2022_Q3",49,34,"median",91,0.62946,"XAU",2,100,15,0.520254346454934,-7.6807847448645,0.031133598578479
"2022_Q4",49,34,"median",91,0.62946,"XAU",2,100,15,0,-8.00310200810247,0.468460594753187
"2023_Q2",49,34,"median",91,0.62946,"XAU",2,100,15,-2.55792739912085,-5.14635087905854,-2.78087887068251
"2023_Q4",49,34,"median",91,0.62946,"XAU",2,100,15,6.41880068463616,-9.49471210135612,6.84074740406605
"2024_Q1",49,34,"median",91,0.62946,"XAU",2,100,15,-5.71942423784708,0,-5.71892228209061
"2024_Q2",49,34,"median",91,0.62946,"XAU",2,100,15,10.929581690014,-11.0346967553932,8.85620116781944
"2022_Q1",45,40,"mean",84,0.71064,"XAU",2,100,15,-3.90962076133887,-3.56164246218823,-3.72565857541966
"2022_Q3",45,40,"mean",84,0.71064,"XAU",2,100,15,-0.0223968063550524,-6.03617103680776,-0.065625686550007
"2022_Q4",45,40,"mean",84,0.71064,"XAU",2,100,15,0,-6.15047661883726,0
"2023_Q2",45,40,"mean",84,0.71064,"XAU",2,100,15,-4.6892801321373,-0.409953236073608,-4.75955224817111
"2023_Q4",45,40,"mean",84,0.71064,"XAU",2,100,15,41.9314326164159,-10.4621555711115,45.3929874599888
"2024_Q1",45,40,"mean",84,0.71064,"XAU",2,100,15,-6.9386076037701,2.36484822179339,-7.47867093391918
"2024_Q2",45,40,"mean",84,0.71064,"XAU",2,100,15,12.2734598788267,-10.9614218550495,30.4726164088706
"2022_Q1",47,38,"mean",84,0.72133,"XAU",2,100,15,-3.77739448898553,-4.06710071121579,-2.60608928216426
"2022_Q3",47,38,"mean",84,0.72133,"XAU",2,100,15,0,-6.12514757403393,0.456475746827953
"2022_Q4",47,38,"mean",84,0.72133,"XAU",2,100,15,0,-5.85791171607929,-1.70851789788837
"2023_Q2",47,38,"mean",84,0.72133,"XAU",2,100,15,-5.56824267201493,0,-5.35388392064218
"2023_Q4",47,38,"mean",84,0.72133,"XAU",2,100,15,33.310794510817,-10.8691334520342,37.5689143710563
"2024_Q1",47,38,"mean",84,0.72133,"XAU",2,100,15,-6.46058318336528,1.09563784497552,-6.99686094231942
"2024_Q2",47,38,"mean",84,0.72133,"XAU",2,100,15,9.24527887537557,-10.6993319957617,19.9084421294713
"2022_Q1",19,40,"mean",86,0.71107,"XAU",2,100,15,13.1346549638439,-11.2223985606073,18.9398832994582
